episode,run_0
500,-23.45046066141077
1000,-23.16795911849829
1500,-30.029825139704467
2000,1.3684800682949596
2500,4.676314313774039
3000,3.210135241028045
3500,2.5152533062272626
4000,2.289655138095344
4500,1.571859362950232
5000,1.2233536185151765
5500,1.8047767839736049
6000,1.6581063330661232
6500,1.448738026550298
7000,2.149371173628941
7500,1.5796725859772547
8000,1.0957382929560817
8500,1.6103819914004438
9000,1.7821602505985978
9500,1.877406209441138
10000,1.1249759278391316
10500,1.836653922109487
11000,1.1742674413505232
11500,1.145170217488777
12000,1.308141891363669
12500,0.9783653035021775
13000,1.5471737026680885
13500,1.3445958179076212
14000,0.7819450165296139
14500,1.8857973634621557
15000,1.3521342681375697
15500,0.7470422279211687
16000,1.32960436624355
16500,0.44853137095469015
17000,0.09918767621201016
17500,0.6184276437818896
18000,0.15698664038962548
18500,0.15715008388532195
19000,0.3823954740811803
19500,1.3461503236020527
20000,0.5811309260589869
20500,0.7455012219597846
21000,0.6491006504172477
21500,1.2621944263711748
22000,0.6994322499065078
22500,0.3755386930147
23000,-0.18798048001228843
23500,0.528919497445432
24000,0.136303604188838
24500,1.0178788669197576
25000,0.507228917443344
25500,0.06439922982477043
26000,-0.018148084835548674
26500,0.1379578948563349
27000,-0.31684034649605314
27500,-0.39497981237908564
28000,-0.05995015239119905
28500,-1.0217391763085855
29000,-1.2545505968916693
29500,-1.1177786640386034
30000,-1.2401244004795102
30500,-0.80901020024595
31000,-1.5894979565804037
31500,-0.9936829481944089
32000,-1.9558386514135537
32500,-1.7691017830467954
33000,-1.4693506251669268
33500,-1.2024948908899047
34000,-1.2172317093792857
34500,-0.15279921921673575
35000,-0.7093814963043653
35500,-0.39089291132617676
36000,-0.20231337354500425
36500,-0.2900002162612361
37000,-0.31973621011376024
37500,-0.2430348982464972
38000,-0.40092931941212134
38500,-0.14999584544264635
39000,-0.8089690041832062
39500,-0.284509970347988
40000,-0.010625172237635951
40500,-0.4393722652825989
41000,-0.5083191904627475
41500,-0.6955748801749171
42000,-0.42742644952244574
42500,-0.8910336326698591
43000,-1.1743365900823928
43500,-1.4886245006493133
44000,-2.04382236604743
44500,-1.6068083571515808
45000,-1.693497383836905
45500,-1.8882385784361568
46000,-1.311493986238382
46500,-1.6754204954072214
47000,-1.4430226370153891
47500,-1.905433556598764
48000,-1.8611510950643477
48500,-1.592667523901432
49000,-0.8805556744625828
49500,-0.4983547844770555
50000,-0.5625541970950537
50500,-1.3421737653815886
51000,-1.5910755539431856
51500,-0.9335142200668006
52000,-1.5257356838436162
52500,-0.8955960557974887
53000,-0.31545711755609046
53500,-1.554597215609513
54000,-0.4196174289943432
54500,-0.6762296695456316
55000,-0.43372115945292933
55500,-1.2522122097873771
56000,-2.0255516273945724
56500,-1.6678691298124066
57000,-0.8081477908667624
57500,-1.450545891265654
58000,-1.6251684018169863
58500,-0.3969820627391021
59000,-0.8409590546607747
59500,-0.5952326304364769
60000,0.14534252076610032
