episode,run_0
500,-156.15568577014946
1000,-150.68327507259545
1500,-515.6396195103677
2000,-105.27097019838891
2500,-75.49836121504434
3000,-60.72909357457783
3500,-59.9395277801151
4000,-53.89394669109828
4500,-44.30185399694467
5000,-39.014052992049486
5500,-35.89218977253428
6000,-35.67091657230523
6500,-32.758600815976926
7000,-33.52486691258186
7500,-31.95384065529662
8000,-37.92078343310231
8500,-36.26177889648448
9000,-33.81336979693654
9500,-36.12966716944537
10000,-34.74905057967181
10500,-37.438583179692195
11000,-34.14919791470739
11500,-35.76690630167611
12000,-35.73669907215818
12500,-35.69459483962306
13000,-37.287512805375755
13500,-36.05868867320349
14000,-34.14106068690366
14500,-35.00568520432591
15000,-37.68064630998383
15500,-37.97543537065881
16000,-38.50578117724563
16500,-43.33425849551998
17000,-33.225536020765986
17500,-35.8097697862513
18000,-37.10304329113226
18500,-36.321898458545434
19000,-34.55961479266298
19500,-37.748667151013386
20000,-39.528190094797516
20500,-36.80186822121351
21000,-41.126189421285176
21500,-43.16664004924361
22000,-44.063160752611715
22500,-42.94960298703713
23000,-47.695213892005995
23500,-45.3400363295477
24000,-40.453325692529866
24500,-49.30912104859921
25000,-39.740572212473715
25500,-42.87915668326125
26000,-38.75009053035133
26500,-41.75775783894351
27000,-46.12832757548735
27500,-41.95147944089779
28000,-38.91217546916615
28500,-37.24237277287002
29000,-41.32712941236096
29500,-41.33262300785003
30000,-41.87225571247487
30500,-40.455157275087295
31000,-41.65440807737053
31500,-41.18623538630559
32000,-39.382751024316825
32500,-39.114348611431154
33000,-38.153158595544866
33500,-37.24648877324494
34000,-36.743850814416774
34500,-37.73312081729316
35000,-40.53977930312224
35500,-37.83903431012519
36000,-34.568308529963915
36500,-37.825629573190234
37000,-37.06164688281293
37500,-45.60940565399783
38000,-39.49656414480817
38500,-38.26337845323787
39000,-38.20368343143941
39500,-37.08916155851705
40000,-36.35627693375859
40500,-37.05840076843925
41000,-37.47213984817173
41500,-36.94085705516991
42000,-36.058531379055644
42500,-38.043822626951105
43000,-35.50635598536166
43500,-35.49317636959871
44000,-38.52637940272235
44500,-36.2796491284546
45000,-35.7459506510715
45500,-37.03107034250363
46000,-38.61904286519639
46500,-34.9685861787231
47000,-43.166632361580454
47500,-35.28866368322374
48000,-33.44835039088358
48500,-33.71022277837124
49000,-36.671967735841086
49500,-35.107196333992526
50000,-32.54209498294863
50500,-32.461736248026355
51000,-33.24627197719916
51500,-35.86218282391131
52000,-30.845595047636902
52500,-32.26709851292054
53000,-31.307294244702405
53500,-33.055025307544504
54000,-32.032947390682565
54500,-34.542983727706115
55000,-32.13678291693417
55500,-33.59307026681659
56000,-32.57547161159178
56500,-31.512230776715406
57000,-31.772876389154977
57500,-31.671021441605156
58000,-32.96593047097318
58500,-34.43345316712331
59000,-32.64721056234419
59500,-32.637347508575374
60000,-32.93306587871514
