episode,run_0
500,-27.686520914439356
1000,-28.0759859584821
1500,-30.48173792270159
2000,-15.198478550068408
2500,-12.14571527289489
3000,-9.305205804862606
3500,-9.503152802263939
4000,-9.435390751006516
4500,-8.93431889248155
5000,-9.232741526177985
5500,-9.140349157856113
6000,-8.780681281683705
6500,-8.997499539516026
7000,-8.776216801009243
7500,-8.98394903077694
8000,-9.078719749596207
8500,-8.640802317694325
9000,-9.206898474643335
9500,-9.143342100684125
10000,-8.993067543385553
10500,-8.379056971216777
11000,-9.108214098234386
11500,-8.695378007586154
12000,-8.957416577700666
12500,-8.92413636344931
13000,-9.229507436750444
13500,-8.965373563262522
14000,-9.002530923496899
14500,-8.73722972498844
15000,-8.522021773810541
15500,-8.491688021236044
16000,-8.672296541031772
16500,-8.769760290425099
17000,-8.848591313990259
17500,-8.557526942559333
18000,-8.51282555879765
18500,-8.500043447309723
19000,-8.23966117248508
19500,-8.801074342326254
20000,-8.901628289489771
20500,-9.013013685088808
21000,-8.846256500830673
21500,-8.739739471796955
22000,-8.731903108270235
22500,-8.644504292505445
23000,-8.686254525209643
23500,-8.800964822844941
24000,-8.957196794255607
24500,-8.731667377536654
25000,-9.166353158637293
25500,-9.025171854721812
26000,-9.008697026579592
26500,-9.429183038579842
27000,-9.06688128281708
27500,-9.04298268839071
28000,-9.111919070588348
28500,-8.723544860638533
29000,-8.704097064231398
29500,-9.152171970630704
30000,-9.167610184909412
30500,-9.182948313034919
31000,-8.902645862734577
31500,-9.422634994546266
32000,-9.437513602455823
32500,-9.595618921956946
33000,-9.196644198992566
33500,-9.290547182879669
34000,-8.945904115084788
34500,-9.218162908212213
35000,-8.991808249741759
35500,-9.051807705922094
36000,-8.9740234025515
36500,-9.193733601991473
37000,-9.157163795026454
37500,-8.898918242136286
38000,-9.245978222407388
38500,-8.951913219607562
39000,-8.524159224159579
39500,-8.70144687141155
40000,-8.6256439257473
40500,-9.066127001410491
41000,-9.097693184196984
41500,-8.782940462567607
42000,-9.140128665639724
42500,-8.748446820322092
43000,-9.051232194982214
43500,-8.914417176221201
44000,-9.017073999321815
44500,-8.817074546001036
45000,-8.463276700439902
45500,-9.09989445657241
46000,-9.386059979409678
46500,-9.01535953177442
47000,-8.869454057186157
47500,-8.955911685549287
48000,-8.884701029541535
48500,-9.074856127586285
49000,-9.018665143964212
49500,-9.048234075754863
50000,-8.701589660265155
50500,-8.538362090295895
51000,-8.4597096322001
51500,-8.563823433844508
52000,-8.610712297756036
52500,-8.964610518870758
53000,-8.503490737728868
53500,-8.783399689596903
54000,-8.696752959050144
54500,-8.95060622795157
55000,-9.23569198701406
55500,-9.167802340150208
56000,-8.80227565543689
56500,-8.4506806202156
57000,-8.908769841290404
57500,-8.818417072908368
58000,-8.218375386739
58500,-8.829177491963057
59000,-8.914026110204953
59500,-8.417675897484292
60000,-8.815889516059094
