episode,run_0
500,-138.5980010063963
1000,-137.91180737559372
1500,-174.93579023594094
2000,-70.74691846643347
2500,-60.65853140458081
3000,-58.265419011268456
3500,-55.873702292105634
4000,-51.353258700916875
4500,-46.46894769140121
5000,-43.55119724598439
5500,-41.004352487338934
6000,-36.354992413459485
6500,-31.771721550468527
7000,-30.66297446064145
7500,-29.896244905835403
8000,-36.41706212451734
8500,-32.59380126436141
9000,-30.32886918814118
9500,-31.548694683000793
10000,-30.89231623603288
10500,-33.26089779455953
11000,-29.317144573281418
11500,-31.044668019801257
12000,-31.67253233459557
12500,-32.24648361978246
13000,-33.5497247436874
13500,-32.711481785034856
14000,-34.11063407931569
14500,-31.454977265725915
15000,-34.3314495916102
15500,-33.654492558649956
16000,-34.45366723374454
16500,-33.262361119981804
17000,-32.09994005247174
17500,-33.806527407934304
18000,-34.12665183113351
18500,-32.76924630261631
19000,-31.998945702495742
19500,-33.83545947181778
20000,-34.784842507603955
20500,-29.69720374403006
21000,-33.94179105346364
21500,-31.98379259948943
22000,-33.365895485580374
22500,-32.95322462952028
23000,-33.63573178164811
23500,-32.315857697258075
24000,-32.22708700272195
24500,-30.762462915292176
25000,-30.403486279846735
25500,-33.543176515688145
26000,-31.582785553740766
26500,-33.60197516193555
27000,-37.01801056841368
27500,-33.53826820628083
28000,-33.13999056103688
28500,-32.332817223661166
29000,-35.70152429457254
29500,-33.31573688635624
30000,-32.73074470465102
30500,-32.06089319451572
31000,-32.79172409788011
31500,-31.728874714844796
32000,-31.042879368596047
32500,-30.956813345341228
33000,-30.953468223520844
33500,-30.458455629691876
34000,-31.415165833704815
34500,-32.293854412827095
35000,-35.02610080201442
35500,-33.715102640944146
36000,-29.65442548318465
36500,-32.93989713655491
37000,-31.64009222678814
37500,-35.10129587763062
38000,-33.756468980520886
38500,-33.99194641115122
39000,-34.93998472990896
39500,-33.15941143978699
40000,-33.670667823476016
40500,-33.841892608936135
41000,-35.04845558995012
41500,-35.68575092603559
42000,-35.00796646670092
42500,-36.778543005609606
43000,-36.36127408542024
43500,-33.718972018645196
44000,-41.3207510619151
44500,-35.14029307503205
45000,-34.681705485621876
45500,-36.81366433273843
46000,-35.32792257253834
46500,-34.48183097622273
47000,-35.44654529195702
47500,-34.84841171012426
48000,-34.77508875449633
48500,-34.07611008357609
49000,-34.49067975925887
49500,-35.35958788505813
50000,-35.03474587624128
50500,-34.22567622063844
51000,-34.73078493178941
51500,-34.78314225439629
52000,-33.84376388453074
52500,-36.76215053623985
53000,-34.07604125344602
53500,-36.03736335166507
54000,-35.32501918501627
54500,-38.75810600353053
55000,-43.65179321367276
55500,-37.59420965465378
56000,-42.19154284843214
56500,-36.84642961547394
57000,-35.96202435523196
57500,-35.415773888222326
58000,-36.66011874324665
58500,-38.09240465082792
59000,-35.7350475443868
59500,-35.07071660919055
60000,-35.43245303390473
