episode,run_0
500,-1.0647531512729485
1000,-1.7508165052977642
1500,-13.477590848463302
2000,3.6003440696148306
2500,6.246673000333271
3000,6.615506558455685
3500,10.417607381435747
4000,10.515744287111108
4500,11.966374284870708
5000,11.209294989525207
5500,13.128385876307929
6000,16.55988333718999
6500,27.278738555492556
7000,32.48910399002388
7500,64.84835352036126
8000,38.18506668963603
8500,63.40165273221159
9000,76.51101227993333
9500,33.21981154990874
10000,26.1681087462512
10500,24.93143234529281
11000,27.728838649112934
11500,30.26904556365329
12000,48.09860299612203
12500,47.53652529065192
13000,46.855460347891324
13500,54.29684461677585
14000,52.19554445111773
14500,50.512241466447634
15000,44.49675865670727
15500,44.003198280340236
16000,39.67201585154521
16500,41.92911063353343
17000,45.407915424738036
17500,41.72342427482701
18000,37.199059333506824
18500,36.757991718403424
19000,44.86815884499571
19500,47.03541110444114
20000,42.92074241662429
20500,43.87157251231637
21000,42.53048809948248
21500,43.34613032712265
22000,45.54235835265998
22500,40.8224665233767
23000,41.61722207794561
23500,35.348712512902146
24000,33.00760582800575
24500,28.970438634809934
25000,34.261444661541326
25500,36.11195192245669
26000,30.96113256535664
26500,32.79331513757391
27000,25.165734309621023
27500,28.559720879568946
28000,32.194483372257196
28500,21.758122228811445
29000,21.506808957956952
29500,20.776087674491887
30000,23.21622043711674
30500,20.13977410490316
31000,20.219364879602633
31500,22.30167690232617
32000,20.7172196936091
32500,26.99348721365773
33000,22.56185222432143
33500,20.49177002642992
34000,23.003034156979215
34500,17.93272959682605
35000,17.36502830147613
35500,15.91467400186284
36000,15.709012569805491
36500,14.300387870190779
37000,15.06331330643103
37500,18.770211772721588
38000,17.35266094754387
38500,15.45114209431284
39000,14.414667613083378
39500,13.935261754196944
40000,16.06892001344767
40500,16.31662278470411
41000,14.535595975981206
41500,15.570212633696936
42000,16.32309397997994
42500,16.02233236583385
43000,11.83612822772599
43500,15.661226658519407
44000,14.714473406916827
44500,18.670168279794357
45000,17.653553070997976
45500,14.791920973524338
46000,16.493099288084064
46500,17.680686025114635
47000,15.25326730359768
47500,17.555756454011412
48000,16.793201463709675
48500,14.200771007562773
49000,16.364952977483977
49500,17.739913544749573
50000,16.00372979786674
50500,19.08928627007151
51000,15.78678762501401
51500,16.868477779754066
52000,12.60157240136867
52500,20.57850807955471
53000,18.19892861070132
53500,15.029314565932179
54000,20.276172097416733
54500,19.15054303064375
55000,21.54837629479831
55500,20.357087237798826
56000,21.66732215707879
56500,19.125372525547586
57000,21.22156920301865
57500,18.598962971354354
58000,20.048625808038253
58500,22.591067625564953
59000,22.686355094087084
59500,14.272067434964919
60000,19.160132177232104
