episode,run_0
500,-31.992568989264452
1000,-31.344391744682902
1500,-26.319987680803663
2000,-25.4799208466402
2500,-24.381496403565222
3000,-28.465862179493488
3500,-24.30104369773226
4000,-25.793014665457356
4500,-25.53214636015986
5000,-26.88181213081944
5500,-24.15034353449806
6000,-20.438831805213507
6500,-17.708273643846617
7000,-15.655696816864301
7500,-14.856729548546184
8000,-14.417091413338039
8500,-14.495656328031586
9000,-14.962269731581584
9500,-15.395213159057354
10000,-15.260406273158532
10500,-15.591629461353582
11000,-16.024415856580603
11500,-17.027157657769333
12000,-17.61385883500595
12500,-17.276338413523728
13000,-15.891130892033463
13500,-15.934481468693589
14000,-15.17482410090167
14500,-14.744511532464678
15000,-15.582804502770992
15500,-15.511149503786461
16000,-15.909879200757663
16500,-14.02834214500617
17000,-13.975505715745637
17500,-14.00445809236724
18000,-13.984721365901809
18500,-16.016378851554194
19000,-13.628856924604808
19500,-14.477550855909826
20000,-14.189424558429568
20500,-14.314010303001833
21000,-13.99746108972372
21500,-14.392750407975106
22000,-14.205538214098084
22500,-13.95490293003745
23000,-14.01250368997617
23500,-15.93746066981389
24000,-13.396556039658124
24500,-15.106679699305072
25000,-14.513557034648152
25500,-14.807829234308876
26000,-15.257519673078903
26500,-15.106846100747843
27000,-14.670705076536334
27500,-14.69343566073775
28000,-14.877240914260176
28500,-14.89321331738874
29000,-14.389657833240598
29500,-14.799042580957705
30000,-14.72282775036133
30500,-13.858160398651272
31000,-14.994309719090479
31500,-15.1116958830439
32000,-14.480685513769867
32500,-14.31144647086013
33000,-15.121373251177237
33500,-15.540080414885136
34000,-14.82064927469113
34500,-15.075579653207962
35000,-15.559953576249303
35500,-15.73426805504424
36000,-14.891041245644315
36500,-14.731304653743493
37000,-14.60250435691245
37500,-15.168884747986528
38000,-14.968253520869364
38500,-14.931210778728671
39000,-13.690495532666915
39500,-15.013093311847403
40000,-15.233116309144432
40500,-14.752961042117766
41000,-14.417581072974794
41500,-15.235132716224511
42000,-14.431140518399058
42500,-14.552808525237763
43000,-14.554266043641977
43500,-15.33771661637594
44000,-14.694093026886199
44500,-14.750059694008131
45000,-13.832709287595335
45500,-15.240767803419034
46000,-14.98927824984437
46500,-13.798054137514281
47000,-13.74538002719805
47500,-14.01083950525482
48000,-15.474399251013045
48500,-14.401193858228096
49000,-15.497469173332068
49500,-14.459821686413386
50000,-15.773242900533312
50500,-15.059709342993091
51000,-14.86679020079154
51500,-15.073259185922886
52000,-14.300158033312712
52500,-14.629850529842942
53000,-15.40293075729358
53500,-15.188241308278768
54000,-14.130933266546682
54500,-14.266673508306782
55000,-15.028418123383517
55500,-15.46221857568165
56000,-14.894985270424648
56500,-14.589597605105716
57000,-14.361352897593825
57500,-14.99535673385293
58000,-14.685415688581857
58500,-14.5708569291733
59000,-14.840595357749335
59500,-15.149578494162043
60000,-15.493243691892086
