episode,run_0
500,-27.393364118293118
1000,-27.420333075472357
1500,-27.390536542221035
2000,-15.726239994749646
2500,-13.127682947032676
3000,-10.962420989495548
3500,-11.134836430893996
4000,-11.055963946872359
4500,-10.375193561929649
5000,-10.861567102586298
5500,-10.802625895325942
6000,-10.236448092359092
6500,-10.49789967049276
7000,-10.408484605787613
7500,-10.453985049263215
8000,-10.929105892304515
8500,-10.37742297698452
9000,-11.178587749292946
9500,-10.92121463500228
10000,-10.733349501851915
10500,-10.056022945878128
11000,-10.879145764443896
11500,-10.299482401969978
12000,-10.637393295754224
12500,-10.618668169563927
13000,-10.999158157516307
13500,-10.731595177820537
14000,-10.602158195171237
14500,-10.301441645641077
15000,-10.101737426297348
15500,-10.019188677310499
16000,-10.151613154517726
16500,-10.254488021731374
17000,-10.385320401226712
17500,-10.08031886144857
18000,-10.051688610109602
18500,-10.00915982885221
19000,-9.887619691263811
19500,-10.45607193805177
20000,-10.73810046189917
20500,-10.7117691652612
21000,-10.561820138069319
21500,-10.489965579428473
22000,-10.542707147219312
22500,-10.205688388805772
23000,-10.031755938327079
23500,-10.092186849638818
24000,-10.155184165738632
24500,-9.900764799253773
25000,-10.4489598243127
25500,-10.176826905285925
26000,-10.200872868383824
26500,-10.843623979365196
27000,-10.347714582799744
27500,-10.26337039050584
28000,-10.375541616725782
28500,-10.193244989545981
29000,-10.258204537774619
29500,-10.812288626272116
30000,-10.699658884726963
30500,-10.509712983927555
31000,-10.275710539214153
31500,-10.61209302443212
32000,-10.49024156137493
32500,-10.725357811574366
33000,-10.108165863778588
33500,-10.629925151944303
34000,-10.303774164101318
34500,-10.792031773974614
35000,-10.671999023072512
35500,-10.780131644196409
36000,-10.70844673005447
36500,-11.094118180679793
37000,-10.7857094350014
37500,-10.580402368165046
38000,-10.769440143140555
38500,-10.463589774553098
39000,-10.41160319293492
39500,-10.466417156734913
40000,-10.398214393082634
40500,-10.784171694566895
41000,-10.973144839717905
41500,-10.312273903218639
42000,-10.86248181161371
42500,-10.317473286442459
43000,-10.690458263134786
43500,-10.648101560916391
44000,-10.705920909762819
44500,-10.361129639537396
45000,-10.111228318349767
45500,-10.83589697747476
46000,-11.25104347099894
46500,-10.812817324219774
47000,-10.476944960528153
47500,-10.763317235667433
48000,-10.591735090849689
48500,-11.026478992046139
49000,-10.881066424961665
49500,-10.928447353352379
50000,-10.364559648193506
50500,-10.254545872963055
51000,-10.128361453453978
51500,-10.220557850750044
52000,-10.304666443200956
52500,-10.609401099957559
53000,-10.08378649226018
53500,-10.482995934697591
54000,-10.341651828232875
54500,-10.794130009027711
55000,-11.247337833260541
55500,-11.181639848594882
56000,-10.626244378160623
56500,-10.305437727327044
57000,-10.92971704579962
57500,-10.608860655854379
58000,-9.936014931607573
58500,-10.706237233624915
59000,-10.959373708848199
59500,-10.330477153091575
60000,-10.668850033429013
