episode,run_0
500,-26.46813734652153
1000,-27.749865491322723
1500,-30.734415250943012
2000,-21.150577090187085
2500,-15.652697477109182
3000,-13.7879268893241
3500,-13.489638189373181
4000,-12.791084421493354
4500,-11.142581266551563
5000,-10.792961077674267
5500,-10.338988040793906
6000,-9.52809878086433
6500,-9.558474841504271
7000,-9.33661504381898
7500,-9.431819009861432
8000,-9.431566915500685
8500,-9.117791241627975
9000,-9.613634397060201
9500,-9.549094266030508
10000,-9.37528976679984
10500,-8.656845318438945
11000,-9.433795428208988
11500,-8.894094146323825
12000,-9.244667319839234
12500,-9.200821791455942
13000,-9.394371140789898
13500,-9.278635604626535
14000,-9.088136470521356
14500,-8.977721577219794
15000,-8.679131269764268
15500,-8.638120862021612
16000,-8.750109987346281
16500,-8.825774270672625
17000,-8.954900423433266
17500,-8.676638445939052
18000,-8.574653226451598
18500,-8.578285493965904
19000,-8.355069253346217
19500,-8.967385492425436
20000,-9.157318890115736
20500,-9.17465338467881
21000,-9.052745911221773
21500,-8.817240170833143
22000,-8.80606702623337
22500,-8.642276695894783
23000,-8.581822289220694
23500,-8.625576714724367
24000,-8.793759162097317
24500,-8.489201354569639
25000,-8.943140972516645
25500,-8.743211807530102
26000,-8.755320295805511
26500,-9.084597749501961
27000,-8.743598230203078
27500,-8.713804415882693
28000,-8.754785488377053
28500,-8.352519775180717
29000,-8.41221003442361
29500,-8.914330961567375
30000,-8.773131187504827
30500,-8.7688208813086
31000,-8.522406798126712
31500,-8.82165083549042
32000,-8.657843242590024
32500,-8.832582771603004
33000,-8.459863331038378
33500,-8.751623529703233
34000,-8.506364371245889
34500,-8.884529693897356
35000,-8.820595006842277
35500,-8.769876611842024
36000,-8.810192152523722
36500,-9.014836017543479
37000,-8.917207491672904
37500,-8.620666957315407
38000,-8.82604643592235
38500,-8.484543743137904
39000,-8.386536484178071
39500,-8.638767515527281
40000,-8.481133439156455
40500,-8.875507605644007
41000,-8.883069438585448
41500,-8.477399366643972
42000,-8.771899914381313
42500,-8.524037648153632
43000,-8.88304547362283
43500,-8.788643277577663
44000,-8.694797825472431
44500,-8.534575792733328
45000,-8.285598526941016
45500,-8.941799324936348
46000,-9.2001317048329
46500,-8.8793446749923
47000,-8.612479307291782
47500,-8.675045619998695
48000,-8.535648107899934
48500,-8.760569383251312
49000,-8.64748707458748
49500,-8.663251325681255
50000,-8.409218894759508
50500,-8.276087900593534
51000,-8.206765594466741
51500,-8.314932663384099
52000,-8.40370767654941
52500,-8.660569398546999
53000,-8.260162082762248
53500,-8.570957339512294
54000,-8.381742619923727
54500,-8.733010264863246
55000,-9.039997870409882
55500,-8.947928438560794
56000,-8.676522008842944
56500,-8.271680656616056
57000,-8.658833285346518
57500,-8.567670491648101
58000,-7.980555179636681
58500,-8.64023822881042
59000,-8.720934197060494
59500,-8.137939660929554
60000,-8.552260122737193
