episode,run_0
500,-4.159232458021103
1000,-5.167967909193759
1500,-0.9660175433827081
2000,7.146763010325149
2500,7.9831653439211
3000,10.542934098064778
3500,11.281456101607079
4000,16.543713819453043
4500,39.72770044975897
5000,56.32446925321695
5500,40.141477228488206
6000,25.49761654409272
6500,15.511206610146045
7000,19.720953045712207
7500,20.395356544840595
8000,15.094934076904652
8500,15.653043533354051
9000,8.823730634905527
9500,13.608703611198177
10000,13.196561075939702
10500,12.466550246872094
11000,12.833993261998486
11500,11.407213337389495
12000,15.263285739983894
12500,14.66409615243979
13000,12.245956866627438
13500,12.549646034881828
14000,12.191545790486105
14500,15.993231879173694
15000,13.279727707795194
15500,13.746067180099871
16000,11.543133683179759
16500,11.1224229607498
17000,11.275922497413871
17500,10.871186268412504
18000,11.212955400086862
18500,12.439749303346224
19000,8.302846240652881
19500,12.774947812935196
20000,12.770883414488482
20500,11.305366502336486
21000,11.175619969891637
21500,12.046319187374653
22000,12.001615826337693
22500,13.447034464487825
23000,14.302484505269272
23500,11.621972904356523
24000,13.439988249758716
24500,17.301869355855533
25000,13.595534521252386
25500,12.587940318242614
26000,16.81737054654871
26500,17.978518410211805
27000,19.62242734173552
27500,17.741472237158966
28000,17.71558510075102
28500,18.374806162801487
29000,19.277385074519607
29500,17.54678632225986
30000,20.886506158988887
30500,25.568727008862158
31000,28.60814247146807
31500,29.99467122551587
32000,30.63415547458217
32500,30.73298227430514
33000,33.45061505440543
33500,33.65151366073894
34000,28.592569256980568
34500,31.51399079643934
35000,25.431173925866084
35500,25.925943685054737
36000,21.9555704915571
36500,22.768208905483647
37000,17.944295157569464
37500,20.51594580584252
38000,16.94404002358706
38500,17.881864607214652
39000,17.743735339947495
39500,17.12509437888689
40000,13.240871917851143
40500,12.10515290334317
41000,12.634434363319594
41500,15.552288058104812
42000,13.040733550042873
42500,18.582401869377232
43000,15.659501704637186
43500,19.29939776536183
44000,17.69125124510833
44500,11.866213400428238
45000,18.632741141572634
45500,22.574413809840074
46000,22.102726526580707
46500,17.88621550833487
47000,24.17926410047507
47500,26.315191513804784
48000,23.63947210963302
48500,21.830223753104168
49000,20.64718355579661
49500,23.34784733628868
50000,16.198367391448553
50500,20.60070059026584
51000,17.68785184370273
51500,16.04086424369772
52000,17.821507714326327
52500,16.37378959094606
53000,18.883697095862633
53500,15.313318504254834
54000,15.672067958389489
54500,18.187492078263755
55000,16.260340523982528
55500,15.5880506815534
56000,19.62834351384881
56500,15.309792556354497
57000,14.313963196024797
57500,15.615846167200791
58000,14.772830652225213
58500,16.300410322100817
59000,14.515848819290749
59500,15.014055209694263
60000,15.19363437830251
