episode,run_0
500,-26.2035432878423
1000,-26.793442322272078
1500,-30.122152818878952
2000,-14.586817598199668
2500,-11.611987388428233
3000,-9.310412822965155
3500,-9.39422312171926
4000,-9.389542475506532
4500,-8.799860728371284
5000,-9.004434689918643
5500,-8.95979875067819
6000,-8.712261938444172
6500,-8.899648059867053
7000,-8.742191936706568
7500,-8.859767205391922
8000,-8.990810159688936
8500,-8.725167522069201
9000,-9.231663499834177
9500,-9.15190060131155
10000,-9.147096762432358
10500,-8.465338474848844
11000,-9.216891770896975
11500,-8.781905957697898
12000,-9.111152735164262
12500,-9.182977418116305
13000,-9.468778589873036
13500,-9.289838358535471
14000,-9.22235113328579
14500,-8.954184759907134
15000,-8.665470380169237
15500,-8.692757245297246
16000,-8.742368175404277
16500,-8.705123132647858
17000,-8.880020537823828
17500,-8.589870079639715
18000,-8.605316075315965
18500,-8.525684324870166
19000,-8.400150620268356
19500,-8.864851020612008
20000,-9.055546723740548
20500,-9.10493231122872
21000,-8.991915549276634
21500,-8.876126695048352
22000,-8.813480740442511
22500,-8.64037283512366
23000,-8.628036832895999
23500,-8.652039361204311
24000,-8.907594709710484
24500,-8.683100648608306
25000,-9.101006669993051
25500,-8.835641535352677
26000,-8.763729755330244
26500,-9.120463609229898
27000,-8.881646441286618
27500,-8.891028812850271
28000,-8.963274239319034
28500,-8.614883329658147
29000,-8.734672915172581
29500,-9.142054128692845
30000,-9.114721269524559
30500,-9.097301223629747
31000,-8.916574770302196
31500,-9.113935313793403
32000,-9.077086111461718
32500,-9.328631163848279
33000,-8.857055484427383
33500,-9.093578744847001
34000,-8.782495435623606
34500,-9.206534990520629
35000,-9.088428149676131
35500,-9.10078149562493
36000,-9.105938183232224
36500,-9.25290180125244
37000,-9.156466932978073
37500,-8.92520346067092
38000,-9.09148442265949
38500,-8.842502994906452
39000,-8.681110865683348
39500,-9.050746697907828
40000,-8.890153419711092
40500,-9.347753808869953
41000,-9.351365619077653
41500,-9.007328599125952
42000,-9.379048801777712
42500,-9.071775254432488
43000,-9.366329408673527
43500,-9.214648863996015
44000,-9.167981595268643
44500,-8.935654616307087
45000,-8.63217800426446
45500,-9.38122213220764
46000,-9.763507664939588
46500,-9.571825527186487
47000,-9.231295621343243
47500,-9.53964949391886
48000,-9.468626310546005
48500,-9.581806136644005
49000,-9.620632313106617
49500,-9.593651876852448
50000,-9.249974819045658
50500,-9.0996699939479
51000,-8.92249803619757
51500,-8.882023722867013
52000,-8.853507223083744
52500,-9.218284052532738
53000,-8.71004008355882
53500,-8.983742227769174
54000,-8.770407544600294
54500,-9.122540027965188
55000,-9.338223991544556
55500,-9.263480475073795
56000,-9.026589781055216
56500,-8.692755752869463
57000,-9.07626405592426
57500,-8.914725332073532
58000,-8.269975204687919
58500,-8.994756758209311
59000,-9.113520427079935
59500,-8.584394678585632
60000,-8.88763391530832
