episode,run_0
500,-0.8933408995845127
1000,-1.9802064752059994
1500,-23.836090516138444
2000,10.034270849490717
2500,8.446400186281709
3000,8.934846708685901
3500,9.678483144619495
4000,12.815509280955514
4500,27.038342842066953
5000,52.8564656420644
5500,87.31938943689121
6000,89.34833666407803
6500,74.90373362374716
7000,40.09029494928147
7500,32.50128193278232
8000,23.38909213867046
8500,7.616653969149065
9000,19.07653206280193
9500,14.122668518969727
10000,17.01586898891368
10500,15.623573323832462
11000,16.566795097201137
11500,18.102520055385497
12000,19.36675286931739
12500,15.996681062662946
13000,15.802925900926098
13500,16.93695694404035
14000,21.607049326032268
14500,14.955958477098836
15000,16.29321422321712
15500,14.948992908133372
16000,14.268486582276111
16500,15.583499007950268
17000,18.48009017838304
17500,15.674702370275929
18000,18.287094928735968
18500,17.8913763150592
19000,18.03766940092622
19500,21.937665309519215
20000,16.009590156241995
20500,12.94081556733818
21000,10.296319814245516
21500,10.177064274320955
22000,10.219179820902104
22500,11.937885683844742
23000,10.65779804509096
23500,11.44764213283385
24000,13.010703982973213
24500,14.146899781197892
25000,15.54974583926063
25500,10.952208899015476
26000,12.247583703481723
26500,12.324914257315188
27000,10.641993669374108
27500,10.638920386478345
28000,7.64036210402362
28500,8.97285122729614
29000,12.298367191400624
29500,11.716948984430688
30000,7.87649737960368
30500,8.911578992647671
31000,9.870260040667588
31500,12.475174919994219
32000,13.695130712542486
32500,10.188490543298904
33000,13.581223024419488
33500,14.260634054572533
34000,13.272135522255263
34500,12.526175280698947
35000,15.606865847979808
35500,12.697651491089182
36000,14.468250178660806
36500,11.74916520754076
37000,12.985883021552302
37500,15.387352259233374
38000,12.766539500380015
38500,14.060419487779006
39000,13.076135047153148
39500,15.518348329489209
40000,11.21751035162169
40500,15.684931835129094
41000,14.166928507631072
41500,13.26125649331688
42000,14.305597951646016
42500,13.570527503908998
43000,10.999638678616776
43500,12.594159479665592
44000,9.584231394543892
44500,14.983043617723428
45000,10.529430364769931
45500,15.007027891527793
46000,13.157873206381336
46500,12.227055445142843
47000,15.984481119965729
47500,16.644189867138962
48000,15.95124109435373
48500,17.35641883077842
49000,16.763692790656073
49500,13.479303746222334
50000,15.482231471029493
50500,16.12604164231943
51000,14.927607779860752
51500,12.738260017863432
52000,12.212783581741038
52500,16.689084938728215
53000,13.499379847605848
53500,14.124770608068602
54000,16.64473809143781
54500,13.31357361268963
55000,18.311597379437814
55500,15.863838290158297
56000,15.784347115951867
56500,13.2162631321899
57000,13.908723412468223
57500,14.94474781640502
58000,12.217180094249734
58500,11.715471664174235
59000,13.167832069361339
59500,14.089602773903728
60000,14.542419993978806
