episode,run_0
500,-22.61472834415693
1000,-22.143882114678004
1500,-47.05535501753072
2000,-0.29221489102335363
2500,4.338538575585579
3000,3.856672496804517
3500,3.5258814124371076
4000,3.332982266806598
4500,2.8146647930256914
5000,2.4412065282941624
5500,2.9980177499484872
6000,2.7773143116475545
6500,2.444766265238699
7000,2.9181104777702163
7500,2.1645247170942254
8000,1.5698882021293408
8500,1.6646806419185862
9000,1.6409545253664939
9500,2.053417039749568
10000,2.01827425744878
10500,1.9393514153315436
11000,1.6803697398115158
11500,2.4104816787511933
12000,2.4100109714116034
12500,2.5271595963697497
13000,2.1859967363641886
13500,2.894182358989007
14000,1.7837292339165018
14500,2.6464999364239254
15000,2.6067794261600628
15500,2.6290447159638823
16000,2.439909142523031
16500,2.66213564018912
17000,2.128541841780152
17500,2.0165839830869805
18000,2.2460221108859506
18500,2.741259686957651
19000,2.8028401853303944
19500,3.1552666845102504
20000,2.537577714776847
20500,2.271115796440526
21000,2.659459397674382
21500,3.0391861024656954
22000,2.093136481458123
22500,2.406614164285817
23000,2.630061766763242
23500,2.3179442510624866
24000,2.118749071891763
24500,2.65459747543604
25000,2.640156103743571
25500,2.9783947965652957
26000,2.830071650439424
26500,3.080512275576223
27000,2.691883502618882
27500,3.0865365335529074
28000,3.431517648658047
28500,2.492876829101652
29000,2.855769526233859
29500,3.4489097256070362
30000,3.051519620086005
30500,3.4193794158177693
31000,3.3212270920620885
31500,3.1471371280241383
32000,2.406958262667529
32500,2.6144254175275266
33000,2.636027788104973
33500,2.2277937381716417
34000,1.7880821722889897
34500,1.7196888660591458
35000,1.9102805211253553
35500,2.283451094624612
36000,2.5517763535205367
36500,2.6854143935351087
37000,2.174728272721457
37500,1.8572775096108973
38000,2.1689498060375905
38500,2.8180221260894927
39000,2.3163050657405093
39500,2.4469566775195055
40000,2.2540342990918263
40500,1.6394306617268644
41000,2.0483301122369912
41500,1.9431161888805595
42000,2.512340571666339
42500,2.4000824622199453
43000,2.4749061336814235
43500,2.3488745314451607
44000,2.603765558341387
44500,1.9823921324295186
45000,2.4794996356675214
45500,2.0391452688307687
46000,2.6604853494078387
46500,2.8272651303414724
47000,2.2414075575959713
47500,1.962880736689862
48000,2.0319983548937266
48500,2.228801212723412
49000,2.833829171347888
49500,2.0527662063878878
50000,3.1552492819565208
50500,1.8200955980898306
51000,2.4490208391729613
51500,2.422486431047032
52000,1.7990446909762192
52500,2.223990871816284
53000,2.3722009976244833
53500,2.2141654128996135
54000,1.979252064381084
54500,1.908801551988872
55000,1.9620876871280288
55500,1.1025937772372025
56000,1.4272967455450045
56500,1.7249403132680297
57000,2.1455484282120416
57500,1.0827608504406634
58000,1.8735492455670282
58500,2.2942256370414205
59000,2.5810423031566905
59500,2.680859981418637
60000,3.1378303362775455
