noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,3.93,0.36,3.99,0.38,3.92,3.47,3.94,6.15,3.94,-1.06
0.00,1.00,3.93,0.36,-2.92,0.39,3.10,3.48,-3.56,6.15,3.10,206.27
0.00,2.00,3.93,0.36,-15.70,0.39,2.47,3.51,-8.17,6.20,2.47,115.71
0.00,3.00,3.93,0.36,-24.02,0.39,2.10,3.47,-11.50,6.17,2.10,108.76
