noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,55.28,61.57,18.87,6.72,36.29,36.29,-41.06
-1.00,1.00,55.28,24.86,7.44,5.94,17.46,17.46,-29.76
-1.00,2.00,55.28,0.98,2.09,1.74,6.92,6.92,608.06
-1.00,3.00,55.28,-0.43,-1.87,0.49,9.20,9.20,2240.24
