noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-30.41,-86.74,-56.64,-59.03,-100.51,-56.64,34.70
-1.00,1.00,-30.41,-99.84,-57.66,-64.22,-131.27,-57.66,42.25
-1.00,2.00,-30.41,-149.49,-59.77,-67.35,-107.70,-59.77,60.02
-1.00,3.00,-30.41,-169.84,-58.69,-62.91,-118.89,-58.69,65.44
