noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-34.90,0.24,-34.08,0.27,-61.47,3.36,-67.37,6.01,-61.47,-80.37
0.00,1.00,-34.90,0.24,-84.04,0.27,-65.33,3.34,-69.79,6.00,-65.33,22.26
0.00,2.00,-34.90,0.24,-145.22,0.26,-66.24,3.36,-74.71,6.03,-66.24,54.39
0.00,3.00,-34.90,0.24,-177.54,0.27,-71.79,3.34,-81.19,5.98,-71.79,59.56
