noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,-8.67,1.17,-8.52,1.19,-10.25,6.58,-13.15,9.71,-10.25,-20.35
1.00,1.00,-8.67,1.17,-16.82,1.19,-11.98,6.30,-13.58,9.69,-11.98,28.75
1.00,2.00,-8.67,1.17,-23.73,1.12,-13.32,6.52,-14.19,9.59,-13.32,43.87
1.00,3.00,-8.67,1.17,-27.66,1.20,-13.71,6.78,-14.10,9.44,-13.71,50.43
