noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,50.29,0.99,45.98,1.05,38.10,4.17,39.82,6.89,39.82,-13.40
1.00,1.00,50.29,0.99,15.22,1.06,13.95,4.18,11.75,6.89,13.95,-8.38
1.00,2.00,50.29,0.99,2.44,1.05,5.62,4.18,2.12,6.88,5.62,130.58
1.00,3.00,50.29,0.99,-1.66,1.06,1.88,4.21,-1.39,6.87,1.88,213.36
