noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-32.06,0.38,-32.81,0.42,-56.73,3.61,-62.68,5.62,-56.73,-72.90
0.00,1.00,-32.06,0.38,-80.27,0.42,-58.39,3.58,-61.10,5.61,-58.39,27.26
0.00,2.00,-32.06,0.38,-141.10,0.43,-57.40,3.61,-63.44,5.62,-57.40,59.32
0.00,3.00,-32.06,0.38,-168.23,0.43,-58.15,3.61,-63.37,5.62,-58.15,65.43
