noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-31.57,0.39,-30.27,0.43,-54.39,4.98,-63.31,7.38,-54.39,-79.70
0.00,1.00,-31.57,0.39,-81.17,0.43,-58.30,3.32,-62.12,5.58,-58.30,28.17
0.00,2.00,-31.57,0.39,-136.03,0.42,-59.60,3.32,-62.41,5.59,-59.60,56.18
0.00,3.00,-31.57,0.39,-178.52,0.43,-60.92,3.32,-61.24,5.60,-60.92,65.88
