noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-30.97,0.39,-29.49,0.43,-57.28,4.97,-65.50,7.39,-57.28,-94.22
-1.00,1.00,-30.97,0.39,-79.19,0.43,-55.57,3.32,-62.79,5.58,-55.57,29.83
-1.00,2.00,-30.97,0.39,-137.07,0.43,-58.61,3.34,-63.26,5.60,-58.61,57.24
-1.00,3.00,-30.97,0.39,-174.50,0.43,-60.07,3.32,-67.71,5.61,-60.07,65.58
