noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
1.00,0.00,-8.32,1.19,-8.60,1.11,-10.26,7.34,-13.61,10.39,-10.26,-19.32
1.00,1.00,-8.32,1.19,-17.51,1.75,-11.68,7.21,-13.79,10.30,-11.68,33.30
1.00,2.00,-8.32,1.19,-25.68,1.32,-13.02,6.73,-14.08,11.03,-13.02,49.29
1.00,3.00,-8.32,1.19,-26.96,1.11,-13.45,7.27,-14.13,10.42,-13.45,50.11
