noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,3.63,1.67,3.48,2.05,1.09,7.44,3.14,11.61,3.14,-9.64
0.00,1.00,3.63,1.67,-2.61,1.73,-2.44,7.56,-0.90,11.78,-0.90,65.48
0.00,2.00,3.63,1.67,-14.93,2.10,-4.48,7.34,-5.47,11.49,-4.48,69.99
0.00,3.00,3.63,1.67,-23.92,1.62,-7.61,7.68,-7.90,11.65,-7.61,68.18
