noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-406.54,0.77,-405.12,0.82,-434.89,3.91,-406.61,6.35,-406.61,-0.37
-1.00,1.00,-406.54,0.77,-542.17,0.82,-535.15,3.94,-558.94,6.34,-535.15,1.30
-1.00,2.00,-406.54,0.77,-635.85,0.82,-597.18,3.94,-640.23,6.32,-597.18,6.08
-1.00,3.00,-406.54,0.77,-694.23,0.83,-628.94,3.93,-679.18,6.29,-628.94,9.40
