noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-420.60,0.78,-416.95,0.83,-446.50,3.94,-420.24,6.20,-420.24,-0.79
0.00,1.00,-420.60,0.78,-537.31,0.83,-532.75,3.93,-549.84,6.17,-532.75,0.85
0.00,2.00,-420.60,0.78,-640.65,0.84,-593.02,3.97,-650.33,6.21,-593.02,7.43
0.00,3.00,-420.60,0.78,-688.72,0.83,-625.63,3.81,-675.65,6.19,-625.63,9.16
