noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,3.95,0.60,4.01,0.66,-0.33,3.79,3.79,10.64,3.79,-5.68
-1.00,1.00,3.95,0.60,-6.60,1.92,-3.62,7.92,-2.80,11.81,-2.80,57.58
-1.00,2.00,3.95,0.60,-17.35,2.01,-6.48,7.50,-7.12,11.89,-6.48,62.63
-1.00,3.00,3.95,0.60,-25.25,1.97,-8.26,7.88,-10.05,11.48,-8.26,67.27
