noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,-412.32,0.77,-416.51,0.82,-440.50,3.81,-420.55,6.27,-420.55,-0.97
-1.00,1.00,-412.32,0.77,-538.00,0.82,-527.46,3.80,-557.86,6.26,-527.46,1.96
-1.00,2.00,-412.32,0.77,-630.63,0.82,-598.30,3.85,-635.18,6.29,-598.30,5.13
-1.00,3.00,-412.32,0.77,-680.34,0.82,-622.97,3.82,-669.63,6.27,-622.97,8.43
