noise_mu,action_noise_std,reward_no_noise,clean_time,reward_noise_no_diffusion,no_noise_time,reward_with_diff_t20,t20_time,reward_with_diff_t40,t40_time,best_reward_with_diffusion,pct_inc_vs_no_diffusion
-1.00,0.00,69.19,0.99,62.82,1.05,22.39,4.18,12.67,6.90,22.39,-64.35
-1.00,1.00,69.19,0.99,13.88,1.05,10.21,4.16,6.97,6.90,10.21,-26.42
-1.00,2.00,69.19,0.99,4.14,1.05,6.04,4.18,2.17,6.86,6.04,45.69
-1.00,3.00,69.19,0.99,-0.41,1.06,3.18,4.17,-1.75,6.86,3.18,877.75
